id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
wir_b_998,1990wir_b_2007,Merseyside,Wirral,Wirral,1990,wir_b_2007,Eastham,Gilchrist P.,SLD,2104,0,1,2,11782,6695,56.82397,31.42644,,,,,,,,
wir_b_999,1990wir_b_2007,Merseyside,Wirral,Wirral,1990,wir_b_2007,Eastham,Green E.,CON,1547,1,1,3,11782,6695,56.82397,23.1068,,,,,,,,
wir_b_1000,1990wir_b_2007,Merseyside,Wirral,Wirral,1990,wir_b_2007,Eastham,Georgeson R.,GREEN,340,0,1,4,11782,6695,56.82397,5.078417,,,,,,,,
wir_b_1001,1990wir_b_2008,Merseyside,Wirral,Wirral,1990,wir_b_2008,Egerton,Williams P.,LAB,3257,0,1,1,11359,5314,46.78229,61.29093,,,,,,,,
wir_b_1002,1990wir_b_2008,Merseyside,Wirral,Wirral,1990,wir_b_2008,Egerton,Flynn A.,CON,923,1,1,2,11359,5314,46.78229,17.36921,,,,,,,,
wir_b_1003,1990wir_b_2008,Merseyside,Wirral,Wirral,1990,wir_b_2008,Egerton,Anderson F.,SLD,891,1,1,3,11359,5314,46.78229,16.76703,,,,,,,,
wir_b_1004,1990wir_b_2008,Merseyside,Wirral,Wirral,1990,wir_b_2008,Egerton,Pye C.,GREEN,243,1,1,4,11359,5314,46.78229,4.572826,,,,,,,,
wir_b_1005,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Mackenzie I.,CON,4689,0,2,1,13171,13539,51.39701,69.26656,,,,,,,,
wir_b_1006,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Price T.,CON,4496,0,2,2,13171,13539,51.39701,66.41554,,,,,,,,
wir_b_1007,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Walsh H.,LAB,1094,0,2,3,13171,13539,51.39701,16.16072,,,,,,,,
wir_b_1008,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Apperley N.,LAB,1092,0,2,4,13171,13539,51.39701,16.13118,,,,,,,,
wir_b_1009,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Jones W.,SLD,814,0,2,5,13171,13539,51.39701,12.02452,,,,,,,,
wir_b_1010,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Norton E.,SLD,767,0,2,6,13171,13539,51.39701,11.33023,,,,,,,,
wir_b_1011,1990wir_b_2009,Merseyside,Wirral,Wirral,1990,wir_b_2009,Heswall,Bruce J.,GREEN,587,1,2,7,13171,13539,51.39701,8.671246,,,,,,,,
wir_b_1012,1990wir_b_2010,Merseyside,Wirral,Wirral,1990,wir_b_2010,Hoylake,Amyes R.,CON,3771,0,1,1,12464,6239,50.05616,60.44238,,,,,,,,
wir_b_1013,1990wir_b_2010,Merseyside,Wirral,Wirral,1990,wir_b_2010,Hoylake,Blake D.,LAB,1374,1,1,2,12464,6239,50.05616,22.02276,,,,,,,,
wir_b_1014,1990wir_b_2010,Merseyside,Wirral,Wirral,1990,wir_b_2010,Hoylake,Dennis J.,SLD,561,1,1,3,12464,6239,50.05616,8.991826,,,,,,,,
wir_b_1015,1990wir_b_2010,Merseyside,Wirral,Wirral,1990,wir_b_2010,Hoylake,Fisher C.,GREEN,533,0,1,4,12464,6239,50.05616,8.543036,,,,,,,,
wir_b_1016,1990wir_b_2011,Merseyside,Wirral,Wirral,1990,wir_b_2011,Leasowe,Curtis D.,LAB,3391,0,1,1,9773,4756,48.66469,71.29941,,,,,,,,
wir_b_1017,1990wir_b_2011,Merseyside,Wirral,Wirral,1990,wir_b_2011,Leasowe,Tooke H.,CON,836,0,1,2,9773,4756,48.66469,17.5778,,,,,,,,
wir_b_1018,1990wir_b_2011,Merseyside,Wirral,Wirral,1990,wir_b_2011,Leasowe,Glover M.,SLD,309,0,1,3,9773,4756,48.66469,6.497056,,,,,,,,
wir_b_1019,1990wir_b_2011,Merseyside,Wirral,Wirral,1990,wir_b_2011,Leasowe,Hughes S.,GREEN,220,1,1,4,9773,4756,48.66469,4.625736,,,,,,,,
wir_b_1020,1990wir_b_2012,Merseyside,Wirral,Wirral,1990,wir_b_2012,Liscard,Paterson R.,LAB,3655,0,1,1,11511,6363,55.27756,57.44146,,,,,,,,
wir_b_1021,1990wir_b_2012,Merseyside,Wirral,Wirral,1990,wir_b_2012,Liscard,Beard R.,CON,2039,0,1,2,11511,6363,55.27756,32.04463,,,,,,,,
wir_b_1022,1990wir_b_2012,Merseyside,Wirral,Wirral,1990,wir_b_2012,Liscard,Uriel F.,SLD,365,0,1,3,11511,6363,55.27756,5.736288,,,,,,,,
wir_b_1023,1990wir_b_2012,Merseyside,Wirral,Wirral,1990,wir_b_2012,Liscard,Mitchell P.,GREEN,304,1,1,4,11511,6363,55.27756,4.777621,,,,,,,,
wir_b_1024,1990wir_b_2013,Merseyside,Wirral,Wirral,1990,wir_b_2013,Moreton,Groves M.,LAB,3049,0,1,1,9372,5508,58.77081,55.35585,,,,,,,,
wir_b_1025,1990wir_b_2013,Merseyside,Wirral,Wirral,1990,wir_b_2013,Moreton,Pluck P.,CON,1968,1,1,2,9372,5508,58.77081,35.72985,,,,,,,,
wir_b_1026,1990wir_b_2013,Merseyside,Wirral,Wirral,1990,wir_b_2013,Moreton,Robertson C.,SLD,279,1,1,3,9372,5508,58.77081,5.06536,,,,,,,,
wir_b_1027,1990wir_b_2013,Merseyside,Wirral,Wirral,1990,wir_b_2013,Moreton,Burton A.,GREEN,212,0,1,4,9372,5508,58.77081,3.848947,,,,,,,,
wir_b_1028,1990wir_b_2014,Merseyside,Wirral,Wirral,1990,wir_b_2014,New Brighton,Harris D.,LAB,2966,1,1,1,11450,6376,55.68559,46.51819,,,,,,,,
wir_b_1029,1990wir_b_2014,Merseyside,Wirral,Wirral,1990,wir_b_2014,New Brighton,Borg V.,CON,2529,0,1,2,11450,6376,55.68559,39.66437,,,,,,,,
wir_b_1030,1990wir_b_2014,Merseyside,Wirral,Wirral,1990,wir_b_2014,New Brighton,Codling J.,SLD,487,0,1,3,11450,6376,55.68559,7.638018,,,,,,,,
wir_b_1031,1990wir_b_2014,Merseyside,Wirral,Wirral,1990,wir_b_2014,New Brighton,Davis S.,GREEN,394,1,1,4,11450,6376,55.68559,6.179423,,,,,,,,
wir_b_1032,1990wir_b_2015,Merseyside,Wirral,Wirral,1990,wir_b_2015,Oxton,Lindsay G.,SLD,2420,0,1,1,11656,6104,52.36788,39.64613,,,,,,,,
wir_b_1033,1990wir_b_2015,Merseyside,Wirral,Wirral,1990,wir_b_2015,Oxton,Smith H.,LAB,1827,0,1,2,11656,6104,52.36788,29.93119,,,,,,,,
wir_b_1034,1990wir_b_2015,Merseyside,Wirral,Wirral,1990,wir_b_2015,Oxton,Hughes R.,CON,1644,0,1,3,11656,6104,52.36788,26.93316,,,,,,,,
wir_b_1035,1990wir_b_2015,Merseyside,Wirral,Wirral,1990,wir_b_2015,Oxton,Bowler G.,GREEN,213,1,1,4,11656,6104,52.36788,3.489515,,,,,,,,
wir_b_1036,1990wir_b_2016,Merseyside,Wirral,Wirral,1990,wir_b_2016,Prenton,Cocker J.,LAB,2685,0,1,1,12198,7163,58.72274,37.48429,,,,,,,,
wir_b_1037,1990wir_b_2016,Merseyside,Wirral,Wirral,1990,wir_b_2016,Prenton,Cunniffe E.,SLD,2364,0,1,2,12198,7163,58.72274,33.00293,,,,,,,,
wir_b_1038,1990wir_b_2016,Merseyside,Wirral,Wirral,1990,wir_b_2016,Prenton,Weatherhead J.,CON,1901,0,1,3,12198,7163,58.72274,26.53916,,,,,,,,
wir_b_1039,1990wir_b_2016,Merseyside,Wirral,Wirral,1990,wir_b_2016,Prenton,Pye D.,GREEN,213,0,1,4,12198,7163,58.72274,2.973614,,,,,,,,
wir_b_1040,1990wir_b_2017,Merseyside,Wirral,Wirral,1990,wir_b_2017,Royden,Lloyd W.,CON,3696,0,1,1,12736,6267,49.20697,58.97559,,,,,,,,
wir_b_1041,1990wir_b_2017,Merseyside,Wirral,Wirral,1990,wir_b_2017,Royden,Watson M.,LAB,1599,1,1,2,12736,6267,49.20697,25.5146,,,,,,,,
wir_b_1042,1990wir_b_2017,Merseyside,Wirral,Wirral,1990,wir_b_2017,Royden,Brame E.,SLD,580,1,1,3,12736,6267,49.20697,9.254827,,,,,,,,
wir_b_1043,1990wir_b_2017,Merseyside,Wirral,Wirral,1990,wir_b_2017,Royden,Cuthbertson K.,GREEN,392,0,1,4,12736,6267,49.20697,6.254986,,,,,,,,
wir_b_1044,1990wir_b_2018,Merseyside,Wirral,Wirral,1990,wir_b_2018,Seacombe,Jackson J.,LAB,4796,1,1,1,11447,6151,53.7346,77.97106,,,,,,,,
wir_b_1045,1990wir_b_2018,Merseyside,Wirral,Wirral,1990,wir_b_2018,Seacombe,May L.,CON,803,1,1,2,11447,6151,53.7346,13.05479,,,,,,,,
wir_b_1046,1990wir_b_2018,Merseyside,Wirral,Wirral,1990,wir_b_2018,Seacombe,Kelly D.,SLD,322,0,1,3,11447,6151,53.7346,5.234921,,,,,,,,
wir_b_1047,1990wir_b_2018,Merseyside,Wirral,Wirral,1990,wir_b_2018,Seacombe,Hughes D.,GREEN,230,0,1,4,11447,6151,53.7346,3.739229,,,,,,,,
wir_b_1048,1990wir_b_2019,Merseyside,Wirral,Wirral,1990,wir_b_2019,Thurstaston,Fletcher D.,CON,3537,0,1,1,12564,6411,51.02674,55.1708,,,,,,,,
wir_b_1049,1990wir_b_2019,Merseyside,Wirral,Wirral,1990,wir_b_2019,Thurstaston,Gamet W.,LAB,1710,0,1,2,12564,6411,51.02674,26.67291,,,,,,,,
wir_b_1050,1990wir_b_2019,Merseyside,Wirral,Wirral,1990,wir_b_2019,Thurstaston,Wall C.,SLD,597,0,1,3,12564,6411,51.02674,9.312119,,,,,,,,
wir_b_1051,1990wir_b_2019,Merseyside,Wirral,Wirral,1990,wir_b_2019,Thurstaston,Burton D.,GREEN,567,0,1,4,12564,6411,51.02674,8.844174,,,,,,,,
wir_b_1052,1990wir_b_2020,Merseyside,Wirral,Wirral,1990,wir_b_2020,Tranmere,Davies W.,LAB,3526,0,1,1,9907,4353,43.93863,81.00161,,,,,,,,
wir_b_1053,1990wir_b_2020,Merseyside,Wirral,Wirral,1990,wir_b_2020,Tranmere,Francomb G.,CON,412,0,1,2,9907,4353,43.93863,9.464737,,,,,,,,
wir_b_1054,1990wir_b_2020,Merseyside,Wirral,Wirral,1990,wir_b_2020,Tranmere,Townsend C.,SLD,233,0,1,3,9907,4353,43.93863,5.35263,,,,,,,,
wir_b_1055,1990wir_b_2020,Merseyside,Wirral,Wirral,1990,wir_b_2020,Tranmere,Upton A.,GREEN,182,1,1,4,9907,4353,43.93863,4.181025,,,,,,,,
wir_b_1056,1990wir_b_2021,Merseyside,Wirral,Wirral,1990,wir_b_2021,Upton,Lloyd H.,LAB,3786,0,1,1,12798,6698,52.3363,56.52433,,,,,,,,
wir_b_1057,1990wir_b_2021,Merseyside,Wirral,Wirral,1990,wir_b_2021,Upton,Caton G.,CON,1895,0,1,2,12798,6698,52.3363,28.29203,,,,,,,,
wir_b_1058,1990wir_b_2021,Merseyside,Wirral,Wirral,1990,wir_b_2021,Upton,Reisdorf P.,SLD,736,0,1,3,12798,6698,52.3363,10.98835,,,,,,,,
wir_b_1059,1990wir_b_2021,Merseyside,Wirral,Wirral,1990,wir_b_2021,Upton,Georgeson L.,GREEN,281,1,1,4,12798,6698,52.3363,4.195282,,,,,,,,
wir_b_1060,1990wir_b_2022,Merseyside,Wirral,Wirral,1990,wir_b_2022,Wallasey,Howden M.,CON,3376,0,1,1,12054,6953,57.6821,48.55458,,,,,,,,
wir_b_1061,1990wir_b_2022,Merseyside,Wirral,Wirral,1990,wir_b_2022,Wallasey,Williams B.,LAB,1883,1,1,2,12054,6953,57.6821,27.08183,,,,,,,,
wir_b_1062,1990wir_b_2022,Merseyside,Wirral,Wirral,1990,wir_b_2022,Wallasey,Gallagher M.,SLD,1388,1,1,3,12054,6953,57.6821,19.96261,,,,,,,,
wir_b_1063,1990wir_b_2022,Merseyside,Wirral,Wirral,1990,wir_b_2022,Wallasey,Cuthbertson A.,GREEN,306,1,1,4,12054,6953,57.6821,4.400978,,,,,,,,
wir_b_1064,1991wir_b_2001,Merseyside,Wirral,Wirral,1991,wir_b_2001,Bebington,Jones H.,CON,3360,1,1,1,11144,5989,53.74192,56.10286,,,,,,,,
wir_b_1065,1991wir_b_2001,Merseyside,Wirral,Wirral,1991,wir_b_2001,Bebington,Moore A.,LAB,1701,1,1,2,11144,5989,53.74192,28.40207,,,,,,,,
wir_b_1066,1991wir_b_2001,Merseyside,Wirral,Wirral,1991,wir_b_2001,Bebington,Turner K.,LD,698,0,1,3,11144,5989,53.74192,11.6547,,,,,,,,
wir_b_1067,1991wir_b_2001,Merseyside,Wirral,Wirral,1991,wir_b_2001,Bebington,Keen T.,GREEN,230,0,1,4,11144,5989,53.74192,3.840374,,,,,,,,
wir_b_1068,1991wir_b_2002,Merseyside,Wirral,Wirral,1991,wir_b_2002,Bidston,Smith H.,LAB,2374,0,1,1,8842,3156,35.69328,75.2218,,,,,,,,
wir_b_1069,1991wir_b_2002,Merseyside,Wirral,Wirral,1991,wir_b_2002,Bidston,Vickers M.,CON,366,1,1,2,8842,3156,35.69328,11.59696,,,,,,,,
wir_b_1070,1991wir_b_2002,Merseyside,Wirral,Wirral,1991,wir_b_2002,Bidston,Molyneux A.,LD,287,0,1,3,8842,3156,35.69328,9.09379,,,,,,,,
wir_b_1071,1991wir_b_2002,Merseyside,Wirral,Wirral,1991,wir_b_2002,Bidston,Mitchell R.,GREEN,129,0,1,4,8842,3156,35.69328,4.087452,,,,,,,,
wir_b_1072,1991wir_b_2003,Merseyside,Wirral,Wirral,1991,wir_b_2003,Birkenhead,Davies P.,LAB,2610,0,1,1,10912,3678,33.70601,70.96248,,,,,,,,
wir_b_1073,1991wir_b_2003,Merseyside,Wirral,Wirral,1991,wir_b_2003,Birkenhead,Oliver J.,CON,490,0,1,2,10912,3678,33.70601,13.32246,,,,,,,,
wir_b_1074,1991wir_b_2003,Merseyside,Wirral,Wirral,1991,wir_b_2003,Birkenhead,Niblock S.,LD,404,0,1,3,10912,3678,33.70601,10.98423,,,,,,,,
wir_b_1075,1991wir_b_2003,Merseyside,Wirral,Wirral,1991,wir_b_2003,Birkenhead,Mitchell P.,GREEN,174,1,1,4,10912,3678,33.70601,4.730832,,,,,,,,
wir_b_1076,1991wir_b_2004,Merseyside,Wirral,Wirral,1991,wir_b_2004,Bromborough,Rose A.,LAB,2291,0,1,1,11481,5280,45.98903,43.39015,,,,,,,,
wir_b_1077,1991wir_b_2004,Merseyside,Wirral,Wirral,1991,wir_b_2004,Bromborough,Flynn S.,CON,1822,0,1,2,11481,5280,45.98903,34.50758,,,,,,,,
wir_b_1078,1991wir_b_2004,Merseyside,Wirral,Wirral,1991,wir_b_2004,Bromborough,Smith L.,LD,927,1,1,3,11481,5280,45.98903,17.55682,,,,,,,,
wir_b_1079,1991wir_b_2004,Merseyside,Wirral,Wirral,1991,wir_b_2004,Bromborough,Hughes D.,GREEN,240,0,1,4,11481,5280,45.98903,4.545455,,,,,,,,
wir_b_1080,1991wir_b_2005,Merseyside,Wirral,Wirral,1991,wir_b_2005,Clatterbridge,Moore L.,CON,4341,0,1,1,14231,7155,50.27756,60.67086,,,,,,,,
wir_b_1081,1991wir_b_2005,Merseyside,Wirral,Wirral,1991,wir_b_2005,Clatterbridge,Collins T.,LAB,1286,0,1,2,14231,7155,50.27756,17.97345,,,,,,,,
wir_b_1082,1991wir_b_2005,Merseyside,Wirral,Wirral,1991,wir_b_2005,Clatterbridge,Cody M.,LD,1285,1,1,3,14231,7155,50.27756,17.95947,,,,,,,,
wir_b_1083,1991wir_b_2005,Merseyside,Wirral,Wirral,1991,wir_b_2005,Clatterbridge,Birchenough N.,GREEN,243,0,1,4,14231,7155,50.27756,3.396226,,,,,,,,
wir_b_1084,1991wir_b_2006,Merseyside,Wirral,Wirral,1991,wir_b_2006,Claughton,Kelly S.,LD,2390,0,1,1,10914,5585,51.17281,42.7932,,,,,,,,
wir_b_1085,1991wir_b_2006,Merseyside,Wirral,Wirral,1991,wir_b_2006,Claughton,Van Vliet S.,LAB,1736,0,1,2,10914,5585,51.17281,31.08326,,,,,,,,
wir_b_1086,1991wir_b_2006,Merseyside,Wirral,Wirral,1991,wir_b_2006,Claughton,Smith D.,CON,1306,0,1,3,10914,5585,51.17281,23.38406,,,,,,,,
wir_b_1087,1991wir_b_2006,Merseyside,Wirral,Wirral,1991,wir_b_2006,Claughton,Cuthbertson A.,GREEN,153,1,1,4,10914,5585,51.17281,2.739481,,,,,,,,
wir_b_1088,1991wir_b_2007,Merseyside,Wirral,Wirral,1991,wir_b_2007,Eastham,Mitchell G.,LD,2847,0,1,1,11994,6540,54.52726,43.53211,,,,,,,,
wir_b_1089,1991wir_b_2007,Merseyside,Wirral,Wirral,1991,wir_b_2007,Eastham,Dawson K.,LAB,1977,0,1,2,11994,6540,54.52726,30.22936,,,,,,,,
wir_b_1090,1991wir_b_2007,Merseyside,Wirral,Wirral,1991,wir_b_2007,Eastham,Drury A.,CON,1580,0,1,3,11994,6540,54.52726,24.15902,,,,,,,,
wir_b_1091,1991wir_b_2007,Merseyside,Wirral,Wirral,1991,wir_b_2007,Eastham,Sheldricks P.,GREEN,136,1,1,4,11994,6540,54.52726,2.079511,,,,,,,,
wir_b_1092,1991wir_b_2008,Merseyside,Wirral,Wirral,1991,wir_b_2008,Egerton,Smith W.,LAB,2452,0,1,1,11370,4745,41.73263,51.67545,,,,,,,,
wir_b_1093,1991wir_b_2008,Merseyside,Wirral,Wirral,1991,wir_b_2008,Egerton,Flynn A.,CON,1066,1,1,2,11370,4745,41.73263,22.46575,,,,,,,,
wir_b_1094,1991wir_b_2008,Merseyside,Wirral,Wirral,1991,wir_b_2008,Egerton,Anderson F.,LD,1044,1,1,3,11370,4745,41.73263,22.00211,,,,,,,,
wir_b_1095,1991wir_b_2008,Merseyside,Wirral,Wirral,1991,wir_b_2008,Egerton,Fox T.,GREEN,183,1,1,4,11370,4745,41.73263,3.856691,,,,,,,,
wir_b_1096,1991wir_b_2009,Merseyside,Wirral,Wirral,1991,wir_b_2009,Heswall,Johnson P.,CON,4883,0,1,1,13374,6781,50.70286,72.01003,,,,,,,,
wir_b_1097,1991wir_b_2009,Merseyside,Wirral,Wirral,1991,wir_b_2009,Heswall,Jones W.,LD,975,0,1,2,13374,6781,50.70286,14.37841,,,,,,,,
wir_b_1098,1991wir_b_2009,Merseyside,Wirral,Wirral,1991,wir_b_2009,Heswall,Walsh H.,LAB,693,0,1,3,13374,6781,50.70286,10.21973,,,,,,,,
wir_b_1099,1991wir_b_2009,Merseyside,Wirral,Wirral,1991,wir_b_2009,Heswall,Bruce J.,GREEN,230,1,1,4,13374,6781,50.70286,3.39183,,,,,,,,
wir_b_1100,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Hale J.,CON,4714,0,2,1,12644,12720,50.30054,74.1195,,,,,,,,
wir_b_1101,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Stedmon J.,CON,4568,0,2,2,12644,12720,50.30054,71.8239,,,,,,,,
wir_b_1102,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Welshman S.,LD,772,1,2,3,12644,12720,50.30054,12.13836,,,,,,,,
wir_b_1103,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Dennis J.,LD,761,1,2,4,12644,12720,50.30054,11.96541,,,,,,,,
wir_b_1104,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Wynne S.,LAB,654,0,2,5,12644,12720,50.30054,10.28302,,,,,,,,
wir_b_1105,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Rohan J.,LAB,609,1,2,6,12644,12720,50.30054,9.575472,,,,,,,,
wir_b_1106,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Bufton L.,GREEN,325,0,2,7,12644,12720,50.30054,5.110063,,,,,,,,
wir_b_1107,1991wir_b_2010,Merseyside,Wirral,Wirral,1991,wir_b_2010,Hoylake,Bowler C.,GREEN,317,0,2,8,12644,12720,50.30054,4.984277,,,,,,,,
wir_b_1108,1991wir_b_2011,Merseyside,Wirral,Wirral,1991,wir_b_2011,Leasowe,Cashman M.,LAB,1779,0,1,1,9819,4492,45.74804,39.60374,,,,,,,,
wir_b_1109,1991wir_b_2011,Merseyside,Wirral,Wirral,1991,wir_b_2011,Leasowe,Fox W.,IND LAB,1326,0,1,2,9819,4492,45.74804,29.51915,,,,,,,,
wir_b_1110,1991wir_b_2011,Merseyside,Wirral,Wirral,1991,wir_b_2011,Leasowe,Tooke H.,CON,944,0,1,3,9819,4492,45.74804,21.01514,,,,,,,,
wir_b_1111,1991wir_b_2011,Merseyside,Wirral,Wirral,1991,wir_b_2011,Leasowe,Gallagher M.,LD,327,1,1,4,9819,4492,45.74804,7.279608,,,,,,,,
wir_b_1112,1991wir_b_2011,Merseyside,Wirral,Wirral,1991,wir_b_2011,Leasowe,Burton A.,GREEN,116,0,1,5,9819,4492,45.74804,2.582369,,,,,,,,
wir_b_1113,1991wir_b_2012,Merseyside,Wirral,Wirral,1991,wir_b_2012,Liscard,Williams E.,LAB,2753,1,1,1,11644,6096,52.35314,45.16076,,,,,,,,
wir_b_1114,1991wir_b_2012,Merseyside,Wirral,Wirral,1991,wir_b_2012,Liscard,Ebbs M.,CON,2412,0,1,2,11644,6096,52.35314,39.56693,,,,,,,,
wir_b_1115,1991wir_b_2012,Merseyside,Wirral,Wirral,1991,wir_b_2012,Liscard,Uriel J.,LD,660,0,1,3,11644,6096,52.35314,10.82677,,,,,,,,
wir_b_1116,1991wir_b_2012,Merseyside,Wirral,Wirral,1991,wir_b_2012,Liscard,Lorimer W.,GREEN,271,1,1,4,11644,6096,52.35314,4.445538,,,,,,,,
wir_b_1117,1991wir_b_2013,Merseyside,Wirral,Wirral,1991,wir_b_2013,Moreton,Dishman A.,CON,2701,1,1,1,9381,5531,58.9596,48.83385,,,,,,,,
wir_b_1118,1991wir_b_2013,Merseyside,Wirral,Wirral,1991,wir_b_2013,Moreton,Nolan Y.,LAB,1501,1,1,2,9381,5531,58.9596,27.13795,,,,,,,,
wir_b_1119,1991wir_b_2013,Merseyside,Wirral,Wirral,1991,wir_b_2013,Moreton,Euers H.,IND LAB,755,0,1,3,9381,5531,58.9596,13.65033,,,,,,,,
wir_b_1120,1991wir_b_2013,Merseyside,Wirral,Wirral,1991,wir_b_2013,Moreton,Robertson C.,LD,434,1,1,4,9381,5531,58.9596,7.846683,,,,,,,,
wir_b_1121,1991wir_b_2013,Merseyside,Wirral,Wirral,1991,wir_b_2013,Moreton,Georgeson R.,GREEN,140,0,1,5,9381,5531,58.9596,2.531188,,,,,,,,
wir_b_1122,1991wir_b_2014,Merseyside,Wirral,Wirral,1991,wir_b_2014,New Brighton,Adams A.,CON,2849,0,1,1,11688,5738,49.09309,49.65145,,,,,,,,
wir_b_1123,1991wir_b_2014,Merseyside,Wirral,Wirral,1991,wir_b_2014,New Brighton,Keyes A.,LAB,1869,1,1,2,11688,5738,49.09309,32.57233,,,,,,,,
wir_b_1124,1991wir_b_2014,Merseyside,Wirral,Wirral,1991,wir_b_2014,New Brighton,Codling J.,LD,679,0,1,3,11688,5738,49.09309,11.83339,,,,,,,,
wir_b_1125,1991wir_b_2014,Merseyside,Wirral,Wirral,1991,wir_b_2014,New Brighton,Davis S.,GREEN,341,1,1,4,11688,5738,49.09309,5.942837,,,,,,,,
wir_b_1126,1991wir_b_2015,Merseyside,Wirral,Wirral,1991,wir_b_2015,Oxton,Williams P.,LD,2792,1,1,1,11781,5890,49.99575,47.40238,,,,,,,,
wir_b_1127,1991wir_b_2015,Merseyside,Wirral,Wirral,1991,wir_b_2015,Oxton,Hughes R.,CON,1883,0,1,2,11781,5890,49.99575,31.96944,,,,,,,,
wir_b_1128,1991wir_b_2015,Merseyside,Wirral,Wirral,1991,wir_b_2015,Oxton,Mitchell J.,LAB,973,0,1,3,11781,5890,49.99575,16.51953,,,,,,,,
wir_b_1129,1991wir_b_2015,Merseyside,Wirral,Wirral,1991,wir_b_2015,Oxton,Cuthbertson K.,GREEN,242,0,1,4,11781,5890,49.99575,4.108659,,,,,,,,
wir_b_1130,1991wir_b_2016,Merseyside,Wirral,Wirral,1991,wir_b_2016,Prenton,Rennie L.,CON,2709,1,1,1,12253,6908,56.37803,39.2154,,,,,,,,
wir_b_1131,1991wir_b_2016,Merseyside,Wirral,Wirral,1991,wir_b_2016,Prenton,Thornton J.,LD,2620,0,1,2,12253,6908,56.37803,37.92704,,,,,,,,
wir_b_1132,1991wir_b_2016,Merseyside,Wirral,Wirral,1991,wir_b_2016,Prenton,Lowe W.,LAB,1431,0,1,3,12253,6908,56.37803,20.71511,,,,,,,,
wir_b_1133,1991wir_b_2016,Merseyside,Wirral,Wirral,1991,wir_b_2016,Prenton,Pye D.,GREEN,148,0,1,4,12253,6908,56.37803,2.142444,,,,,,,,
wir_b_1134,1991wir_b_2017,Merseyside,Wirral,Wirral,1991,wir_b_2017,Royden,Kevan C.,CON,4394,1,1,1,12829,6588,51.35241,66.69702,,,,,,,,
wir_b_1135,1991wir_b_2017,Merseyside,Wirral,Wirral,1991,wir_b_2017,Royden,Crosbie B.,LD,913,1,1,2,12829,6588,51.35241,13.85853,,,,,,,,
wir_b_1136,1991wir_b_2017,Merseyside,Wirral,Wirral,1991,wir_b_2017,Royden,Jones P.,LAB,849,0,1,3,12829,6588,51.35241,12.88707,,,,,,,,
wir_b_1137,1991wir_b_2017,Merseyside,Wirral,Wirral,1991,wir_b_2017,Royden,Bowler G.,GREEN,432,1,1,4,12829,6588,51.35241,6.557377,,,,,,,,
wir_b_1138,1991wir_b_2018,Merseyside,Wirral,Wirral,1991,wir_b_2018,Seacombe,Scully J.,LAB,3229,0,1,1,11792,5171,43.85176,62.4444,,,,,,,,
wir_b_1139,1991wir_b_2018,Merseyside,Wirral,Wirral,1991,wir_b_2018,Seacombe,May L.,CON,1159,1,1,2,11792,5171,43.85176,22.41346,,,,,,,,
wir_b_1140,1991wir_b_2018,Merseyside,Wirral,Wirral,1991,wir_b_2018,Seacombe,Kelly D.,LD,545,0,1,3,11792,5171,43.85176,10.53955,,,,,,,,
wir_b_1141,1991wir_b_2018,Merseyside,Wirral,Wirral,1991,wir_b_2018,Seacombe,Georgeson L.,GREEN,238,1,1,4,11792,5171,43.85176,4.602592,,,,,,,,
wir_b_1142,1991wir_b_2019,Merseyside,Wirral,Wirral,1991,wir_b_2019,Thurstaston,Green J.,CON,4220,0,1,1,12704,6343,49.92916,66.53003,,,,,,,,
wir_b_1143,1991wir_b_2019,Merseyside,Wirral,Wirral,1991,wir_b_2019,Thurstaston,Gamet W.,LAB,960,0,1,2,12704,6343,49.92916,15.13479,,,,,,,,
wir_b_1144,1991wir_b_2019,Merseyside,Wirral,Wirral,1991,wir_b_2019,Thurstaston,Wall C.,LD,837,0,1,3,12704,6343,49.92916,13.19565,,,,,,,,
wir_b_1145,1991wir_b_2019,Merseyside,Wirral,Wirral,1991,wir_b_2019,Thurstaston,Burton D.,GREEN,326,0,1,4,12704,6343,49.92916,5.139524,,,,,,,,
